,play_id,game_id,old_game_id,home_team,away_team,season_type,week,posteam,posteam_type,defteam,side_of_field,yardline_100,game_date,quarter_seconds_remaining,half_seconds_remaining,game_seconds_remaining,game_half,quarter_end,drive,sp,qtr,down,goal_to_go,time,yrdln,ydstogo,ydsnet,desc,play_type,yards_gained,shotgun,no_huddle,qb_dropback,qb_kneel,qb_spike,qb_scramble,pass_length,pass_location,air_yards,yards_after_catch,run_location,run_gap,field_goal_result,kick_distance,extra_point_result,two_point_conv_result,home_timeouts_remaining,away_timeouts_remaining,timeout,timeout_team,td_team,td_player_name,td_player_id,posteam_timeouts_remaining,defteam_timeouts_remaining,total_home_score,total_away_score,posteam_score,defteam_score,score_differential,posteam_score_post,defteam_score_post,score_differential_post,no_score_prob,opp_fg_prob,opp_safety_prob,opp_td_prob,fg_prob,safety_prob,td_prob,extra_point_prob,two_point_conversion_prob,ep,epa,total_home_epa,total_away_epa,total_home_rush_epa,total_away_rush_epa,total_home_pass_epa,total_away_pass_epa,air_epa,yac_epa,comp_air_epa,comp_yac_epa,total_home_comp_air_epa,total_away_comp_air_epa,total_home_comp_yac_epa,total_away_comp_yac_epa,total_home_raw_air_epa,total_away_raw_air_epa,total_home_raw_yac_epa,total_away_raw_yac_epa,wp,def_wp,home_wp,away_wp,wpa,vegas_wpa,vegas_home_wpa,home_wp_post,away_wp_post,vegas_wp,vegas_home_wp,total_home_rush_wpa,total_away_rush_wpa,total_home_pass_wpa,total_away_pass_wpa,air_wpa,yac_wpa,comp_air_wpa,comp_yac_wpa,total_home_comp_air_wpa,total_away_comp_air_wpa,total_home_comp_yac_wpa,total_away_comp_yac_wpa,total_home_raw_air_wpa,total_away_raw_air_wpa,total_home_raw_yac_wpa,total_away_raw_yac_wpa,punt_blocked,first_down_rush,first_down_pass,first_down_penalty,third_down_converted,third_down_failed,fourth_down_converted,fourth_down_failed,incomplete_pass,touchback,interception,punt_inside_twenty,punt_in_endzone,punt_out_of_bounds,punt_downed,punt_fair_catch,kickoff_inside_twenty,kickoff_in_endzone,kickoff_out_of_bounds,kickoff_downed,kickoff_fair_catch,fumble_forced,fumble_not_forced,fumble_out_of_bounds,solo_tackle,safety,penalty,tackled_for_loss,fumble_lost,own_kickoff_recovery,own_kickoff_recovery_td,qb_hit,rush_attempt,pass_attempt,sack,touchdown,pass_touchdown,rush_touchdown,return_touchdown,extra_point_attempt,two_point_attempt,field_goal_attempt,kickoff_attempt,punt_attempt,fumble,complete_pass,assist_tackle,lateral_reception,lateral_rush,lateral_return,lateral_recovery,passer_player_id,passer_player_name,passing_yards,receiver_player_id,receiver_player_name,receiving_yards,rusher_player_id,rusher_player_name,rushing_yards,lateral_receiver_player_id,lateral_receiver_player_name,lateral_receiving_yards,lateral_rusher_player_id,lateral_rusher_player_name,lateral_rushing_yards,lateral_sack_player_id,lateral_sack_player_name,interception_player_id,interception_player_name,lateral_interception_player_id,lateral_interception_player_name,punt_returner_player_id,punt_returner_player_name,lateral_punt_returner_player_id,lateral_punt_returner_player_name,kickoff_returner_player_name,kickoff_returner_player_id,lateral_kickoff_returner_player_id,lateral_kickoff_returner_player_name,punter_player_id,punter_player_name,kicker_player_name,kicker_player_id,own_kickoff_recovery_player_id,own_kickoff_recovery_player_name,blocked_player_id,blocked_player_name,tackle_for_loss_1_player_id,tackle_for_loss_1_player_name,tackle_for_loss_2_player_id,tackle_for_loss_2_player_name,qb_hit_1_player_id,qb_hit_1_player_name,qb_hit_2_player_id,qb_hit_2_player_name,forced_fumble_player_1_team,forced_fumble_player_1_player_id,forced_fumble_player_1_player_name,forced_fumble_player_2_team,forced_fumble_player_2_player_id,forced_fumble_player_2_player_name,solo_tackle_1_team,solo_tackle_2_team,solo_tackle_1_player_id,solo_tackle_2_player_id,solo_tackle_1_player_name,solo_tackle_2_player_name,assist_tackle_1_player_id,assist_tackle_1_player_name,assist_tackle_1_team,assist_tackle_2_player_id,assist_tackle_2_player_name,assist_tackle_2_team,assist_tackle_3_player_id,assist_tackle_3_player_name,assist_tackle_3_team,assist_tackle_4_player_id,assist_tackle_4_player_name,assist_tackle_4_team,tackle_with_assist,tackle_with_assist_1_player_id,tackle_with_assist_1_player_name,tackle_with_assist_1_team,tackle_with_assist_2_player_id,tackle_with_assist_2_player_name,tackle_with_assist_2_team,pass_defense_1_player_id,pass_defense_1_player_name,pass_defense_2_player_id,pass_defense_2_player_name,fumbled_1_team,fumbled_1_player_id,fumbled_1_player_name,fumbled_2_player_id,fumbled_2_player_name,fumbled_2_team,fumble_recovery_1_team,fumble_recovery_1_yards,fumble_recovery_1_player_id,fumble_recovery_1_player_name,fumble_recovery_2_team,fumble_recovery_2_yards,fumble_recovery_2_player_id,fumble_recovery_2_player_name,sack_player_id,sack_player_name,half_sack_1_player_id,half_sack_1_player_name,half_sack_2_player_id,half_sack_2_player_name,return_team,return_yards,penalty_team,penalty_player_id,penalty_player_name,penalty_yards,replay_or_challenge,replay_or_challenge_result,penalty_type,defensive_two_point_attempt,defensive_two_point_conv,defensive_extra_point_attempt,defensive_extra_point_conv,safety_player_name,safety_player_id,season,cp,cpoe,series,series_success,series_result,order_sequence,start_time,time_of_day,stadium,weather,nfl_api_id,play_clock,play_deleted,play_type_nfl,special_teams_play,st_play_type,end_clock_time,end_yard_line,fixed_drive,fixed_drive_result,drive_real_start_time,drive_play_count,drive_time_of_possession,drive_first_downs,drive_inside20,drive_ended_with_score,drive_quarter_start,drive_quarter_end,drive_yards_penalized,drive_start_transition,drive_end_transition,drive_game_clock_start,drive_game_clock_end,drive_start_yard_line,drive_end_yard_line,drive_play_id_started,drive_play_id_ended,away_score,home_score,location,result,total,spread_line,total_line,div_game,roof,surface,temp,wind,home_coach,away_coach,stadium_id,game_stadium,aborted_play,success,passer,passer_jersey_number,rusher,rusher_jersey_number,receiver,receiver_jersey_number,pass,rush,first_down,special,play,passer_id,rusher_id,receiver_id,name,jersey_number,id,fantasy_player_name,fantasy_player_id,fantasy,fantasy_id,out_of_bounds,home_opening_kickoff,qb_epa,xyac_epa,xyac_mean_yardage,xyac_median_yardage,xyac_success,xyac_fd,xpass,pass_oe
0,1,2024_01_ARI_BUF,2024090801,BUF,ARI,REG,1,,,,,,2024-09-08,900.0,1800.0,3600.0,Half1,0,,0,1,,0,15:00,BUF 35,0,,GAME,,,0,0,,0,0,0,,,,,,,,,,,3,3,,,,,,,,0,0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.770222366787493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.433207958936691,0.566792041063309,0.566792041063309,0.433207958936691,0.0,0.0,0.0,,,0.250386267900467,0.749613732099533,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,2024,,,1,1,First down,1,"9/8/24, 13:03:02",,Highmark Stadium,"Clouds and sun with wind Temp: 61° F, Humidity: 55%, Wind: W 20 mph",7d40236a-1312-11ef-afd1-646009f18b2e,0,0,GAME_START,0,,,,1,Touchdown,,,,,,,,,,,,,,,,,,28,34,Home,6,62,6.5,46.0,0,outdoors,a_turf,61.0,20.0,Sean McDermott,Jonathan Gannon,BUF00,New Era Field,0,0.0,,,,,,,0,0,,0,0,,,,,,,,,,,0,0,0.0,,,,,,,
1,40,2024_01_ARI_BUF,2024090801,BUF,ARI,REG,1,ARI,away,BUF,BUF,35.0,2024-09-08,900.0,1800.0,3600.0,Half1,0,1.0,0,1,,0,15:00,BUF 35,0,70.0,"2-T.Bass kicks 65 yards from BUF 35 to end zone, Touchback to the ARI 30. Kick through end zone.",kickoff,0.0,0,0,0.0,0,0,0,,,,,,,,65.0,,,3,3,0.0,,,,,3.0,3.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0045679681934416,0.143585309386253,0.0023245513439178,0.275985658168793,0.215226382017136,0.0032645841129124,0.355045527219772,0.0,0.0,0.770222366787493,0.257819156162441,-0.257819156162441,0.257819156162441,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.433207958936691,0.566792041063309,0.566792041063309,0.433207958936691,0.0003382861614227,0.0030760467052459,-0.0030760467052459,0.566453754901886,0.433546245098114,0.250386267900467,0.749613732099533,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,T.Bass,00-0036162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ARI,0.0,,,,,0,,,0.0,0.0,0.0,0.0,,,2024,,,1,1,First down,40,"9/8/24, 13:03:02",2024-09-08T17:03:02.957Z,Highmark Stadium,"Clouds and sun with wind Temp: 61° F, Humidity: 55%, Wind: W 20 mph",7d40236a-1312-11ef-afd1-646009f18b2e,0,0,KICK_OFF,1,,2024-09-08T17:03:06.833Z,,1,Touchdown,2024-09-08T17:03:02.957Z,13.0,7:13,5.0,1.0,1.0,1.0,1.0,10.0,KICKOFF,TOUCHDOWN,15:00,07:47,ARI 30,BUF 5,40.0,407.0,28,34,Home,6,62,6.5,46.0,0,outdoors,a_turf,61.0,20.0,Sean McDermott,Jonathan Gannon,BUF00,New Era Field,0,1.0,,,,,,,0,0,0.0,1,0,,,,,,,,,,,0,0,0.257819156162441,,,,,,,
2,61,2024_01_ARI_BUF,2024090801,BUF,ARI,REG,1,ARI,away,BUF,ARI,70.0,2024-09-08,900.0,1800.0,3600.0,Half1,0,1.0,0,1,1.0,0,15:00,ARI 30,10,70.0,"(15:00) 6-J.Conner up the middle to ARI 33 for 3 yards (43-T.Bernard, 7-Ta.Johnson).",run,3.0,0,0,0.0,0,0,0,,,,,middle,,,,,,3,3,0.0,,,,,3.0,3.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0045845541171729,0.140648692846298,0.0031589015852659,0.26065981388092,0.209892749786377,0.0032282571773976,0.377827048301697,0.0,0.0,1.02804152294993,-0.200602158438414,-0.0572169977240264,0.0572169977240264,0.200602158438414,-0.200602158438414,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.433546245098114,0.566453754901886,0.566453754901886,0.433546245098114,-0.0072703659534454,-0.0035987347364425,0.0035987347364425,0.573724120855331,0.426275879144669,0.253462314605713,0.746537685394287,0.0072703659534454,-0.0072703659534454,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,00-0033553,J.Conner,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00-0034376,Ta.Johnson,BUF,,,,,,,,,,1.0,00-0037254,T.Bernard,BUF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,0,,,0.0,0.0,0.0,0.0,,,2024,,,1,1,First down,61,"9/8/24, 13:03:02",2024-09-08T17:03:40.463Z,Highmark Stadium,"Clouds and sun with wind Temp: 61° F, Humidity: 55%, Wind: W 20 mph",7d40236a-1312-11ef-afd1-646009f18b2e,0,0,RUSH,0,,2024-09-08T17:03:43.660Z,,1,Touchdown,2024-09-08T17:03:02.957Z,13.0,7:13,5.0,1.0,1.0,1.0,1.0,10.0,KICKOFF,TOUCHDOWN,15:00,07:47,ARI 30,BUF 5,40.0,407.0,28,34,Home,6,62,6.5,46.0,0,outdoors,a_turf,61.0,20.0,Sean McDermott,Jonathan Gannon,BUF00,New Era Field,0,0.0,,,J.Conner,6.0,,,0,1,0.0,0,1,,00-0033553,,J.Conner,6.0,00-0033553,J.Conner,00-0033553,J.Conner,00-0033553,0,0,-0.200602158438414,,,,,,0.456761032342911,-45.6761032342911
3,83,2024_01_ARI_BUF,2024090801,BUF,ARI,REG,1,ARI,away,BUF,ARI,67.0,2024-09-08,867.0,1767.0,3567.0,Half1,0,1.0,0,1,2.0,0,14:27,ARI 33,7,70.0,"(14:27) 1-K.Murray pass short left to 6-J.Conner to BUF 45 for 22 yards (3-D.Hamlin, 31-R.Douglas).",pass,22.0,0,0,1.0,0,0,0,short,left,-3.0,25.0,,,,,,,3,3,0.0,,,,,3.0,3.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0048167486675083,0.142570823431015,0.002405323786661,0.270632028579712,0.220688313245773,0.0039770668372511,0.354909658432007,0.0,0.0,0.82743936451152,2.02887390041724,-2.08609089814127,2.08609089814127,0.200602158438414,-0.200602158438414,-2.02887390041724,2.02887390041724,-1.08385174628347,3.11272564670071,-1.08385174628347,3.11272564670071,1.08385174628347,-1.08385174628347,-3.11272564670071,3.11272564670071,1.08385174628347,-1.08385174628347,-3.11272564670071,3.11272564670071,0.426275879144669,0.573724120855331,0.573724120855331,0.426275879144669,0.0538420081138611,0.0514823943376541,-0.0514823943376541,0.51988211274147,0.48011788725853,0.24986357986927,0.75013642013073,0.0072703659534454,-0.0072703659534454,-0.0538420081138611,0.0538420081138611,0.0,0.0538420081138611,0.0,0.0538420081138611,0.0,0.0,-0.0538420081138611,0.0538420081138611,0.0,0.0,-0.0538420081138611,0.0538420081138611,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,00-0035228,K.Murray,22.0,00-0033553,J.Conner,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00-0033551,R.Douglas,BUF,,,,,,,,,,1.0,00-0036888,D.Hamlin,BUF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,0,,,0.0,0.0,0.0,0.0,,,2024,0.868591010570526,13.1408989429474,1,1,First down,83,"9/8/24, 13:03:02",2024-09-08T17:04:12.743Z,Highmark Stadium,"Clouds and sun with wind Temp: 61° F, Humidity: 55%, Wind: W 20 mph",7d40236a-1312-11ef-afd1-646009f18b2e,0,0,PASS,0,,2024-09-08T17:04:20.843Z,,1,Touchdown,2024-09-08T17:03:02.957Z,13.0,7:13,5.0,1.0,1.0,1.0,1.0,10.0,KICKOFF,TOUCHDOWN,15:00,07:47,ARI 30,BUF 5,40.0,407.0,28,34,Home,6,62,6.5,46.0,0,outdoors,a_turf,61.0,20.0,Sean McDermott,Jonathan Gannon,BUF00,New Era Field,0,1.0,K.Murray,1.0,,,J.Conner,6.0,1,0,1.0,0,1,00-0035228,,00-0033553,K.Murray,1.0,00-0035228,J.Conner,00-0033553,J.Conner,00-0033553,0,0,2.02887390041724,1.34541813996774,9.32122089374752,8.0,0.509777886181837,0.363807102054125,0.576655685901642,42.3344314098358
4,108,2024_01_ARI_BUF,2024090801,BUF,ARI,REG,1,ARI,away,BUF,BUF,45.0,2024-09-08,823.0,1723.0,3523.0,Half1,0,1.0,0,1,1.0,0,13:43,BUF 45,10,70.0,(13:43) (Shotgun) 1-K.Murray pass short middle to 6-J.Conner to BUF 36 for 9 yards (9-T.Rapp; 42-Do.Williams).,pass,9.0,1,0,1.0,0,0,0,short,middle,2.0,7.0,,,,,,,3,3,0.0,,,,,3.0,3.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0049268719740212,0.0800941661000252,0.0011283247731626,0.144228309392929,0.31457194685936,0.004123636521399,0.450926780700684,0.0,0.0,2.85631326492876,0.754242303897627,-2.84033320203889,2.84033320203889,0.200602158438414,-0.200602158438414,-2.78311620431487,2.78311620431487,-0.567366944160312,1.32160924805794,-0.567366944160312,1.32160924805794,1.65121869044378,-1.65121869044378,-4.43433489475865,4.43433489475865,1.65121869044378,-1.65121869044378,-4.43433489475865,4.43433489475865,0.48011788725853,0.51988211274147,0.51988211274147,0.48011788725853,0.0544947683811188,0.0185422599315643,-0.0185422599315643,0.465387344360352,0.534612655639648,0.301345974206924,0.698654025793076,0.0072703659534454,-0.0072703659534454,-0.10833677649498,0.10833677649498,0.0,0.0544947683811188,0.0,0.0544947683811188,0.0,0.0,-0.10833677649498,0.10833677649498,0.0,0.0,-0.10833677649498,0.10833677649498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,00-0035228,K.Murray,9.0,00-0033553,J.Conner,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00-0035663,T.Rapp,BUF,00-0038557,Do.Williams,BUF,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,0,,,0.0,0.0,0.0,0.0,,,2024,0.807773172855377,19.2226827144623,2,1,First down,108,"9/8/24, 13:03:02",2024-09-08T17:04:57.067Z,Highmark Stadium,"Clouds and sun with wind Temp: 61° F, Humidity: 55%, Wind: W 20 mph",7d40236a-1312-11ef-afd1-646009f18b2e,0,0,PASS,0,,2024-09-08T17:05:03.770Z,,1,Touchdown,2024-09-08T17:03:02.957Z,13.0,7:13,5.0,1.0,1.0,1.0,1.0,10.0,KICKOFF,TOUCHDOWN,15:00,07:47,ARI 30,BUF 5,40.0,407.0,28,34,Home,6,62,6.5,46.0,0,outdoors,a_turf,61.0,20.0,Sean McDermott,Jonathan Gannon,BUF00,New Era Field,0,1.0,K.Murray,1.0,,,J.Conner,6.0,1,0,0.0,0,1,00-0035228,,00-0033553,K.Murray,1.0,00-0035228,J.Conner,00-0033553,J.Conner,00-0033553,0,0,0.754242303897627,0.882798267217859,5.78355986060342,4.0,0.668478149455041,0.255139816086739,0.426443099975586,57.3556900024414
5,133,2024_01_ARI_BUF,2024090801,BUF,ARI,REG,1,ARI,away,BUF,BUF,36.0,2024-09-08,782.0,1682.0,3482.0,Half1,0,1.0,0,1,2.0,0,13:02,BUF 36,1,70.0,(13:02) 6-J.Conner up the middle to BUF 34 for 2 yards (43-T.Bernard).,run,2.0,0,0,0.0,0,0,0,,,,,middle,,,,,,3,3,0.0,,,,,3.0,3.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0037813456729054,0.0597222670912743,0.0008688626694493,0.097662627696991,0.344726234674454,0.0023501210380345,0.490888506174088,0.0,0.0,3.61055556882639,-0.0296019295929,-2.81073127244599,2.81073127244599,0.230204088031314,-0.230204088031314,-2.78311620431487,2.78311620431487,,,0.0,0.0,1.65121869044378,-1.65121869044378,-4.43433489475865,4.43433489475865,1.65121869044378,-1.65121869044378,-4.43433489475865,4.43433489475865,0.534612655639648,0.465387344360352,0.465387344360352,0.534612655639648,-0.0042008757591247,0.0078865587711334,-0.0078865587711334,0.469588220119476,0.530411779880524,0.319888234138489,0.680111765861511,0.0114712417125702,-0.0114712417125702,-0.10833677649498,0.10833677649498,,,0.0,0.0,0.0,0.0,-0.10833677649498,0.10833677649498,0.0,0.0,-0.10833677649498,0.10833677649498,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,00-0033553,J.Conner,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BUF,,00-0037254,,T.Bernard,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,0,,,0.0,0.0,0.0,0.0,,,2024,,,2,1,First down,133,"9/8/24, 13:03:02",2024-09-08T17:05:37.550Z,Highmark Stadium,"Clouds and sun with wind Temp: 61° F, Humidity: 55%, Wind: W 20 mph",7d40236a-1312-11ef-afd1-646009f18b2e,0,0,RUSH,0,,2024-09-08T17:05:41.013Z,,1,Touchdown,2024-09-08T17:03:02.957Z,13.0,7:13,5.0,1.0,1.0,1.0,1.0,10.0,KICKOFF,TOUCHDOWN,15:00,07:47,ARI 30,BUF 5,40.0,407.0,28,34,Home,6,62,6.5,46.0,0,outdoors,a_turf,61.0,20.0,Sean McDermott,Jonathan Gannon,BUF00,New Era Field,0,0.0,,,J.Conner,6.0,,,0,1,1.0,0,1,,00-0033553,,J.Conner,6.0,00-0033553,J.Conner,00-0033553,J.Conner,00-0033553,0,0,-0.0296019295929,,,,,,0.22536426782608,-22.536426782608
6,155,2024_01_ARI_BUF,2024090801,BUF,ARI,REG,1,ARI,away,BUF,BUF,34.0,2024-09-08,746.0,1646.0,3446.0,Half1,0,1.0,0,1,1.0,0,12:26,BUF 34,10,70.0,"(12:26) (Shotgun) 6-J.Conner left guard to BUF 32 for 2 yards (98-A.Johnson, 42-Do.Williams).",run,2.0,1,0,0.0,0,0,0,,,,,left,guard,,,,,3,3,0.0,,,,,3.0,3.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0037539326585829,0.0536867752671242,0.0008243952179327,0.0971340537071228,0.370147198438644,0.0016032212879508,0.472850441932678,0.0,0.0,3.58095363923349,-0.2477488379227,-2.56298243452329,2.56298243452329,0.477952925954014,-0.477952925954014,-2.78311620431487,2.78311620431487,,,0.0,0.0,1.65121869044378,-1.65121869044378,-4.43433489475865,4.43433489475865,1.65121869044378,-1.65121869044378,-4.43433489475865,4.43433489475865,0.530411779880524,0.469588220119476,0.469588220119476,0.530411779880524,-0.0155252814292908,-0.0163331627845764,0.0163331627845764,0.485113501548767,0.514886498451233,0.327774792909622,0.672225207090378,0.026996523141861,-0.026996523141861,-0.10833677649498,0.10833677649498,,,0.0,0.0,0.0,0.0,-0.10833677649498,0.10833677649498,0.0,0.0,-0.10833677649498,0.10833677649498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,00-0033553,J.Conner,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00-0038557,Do.Williams,BUF,,,,,,,,,,1.0,00-0032763,A.Johnson,BUF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,0,,,0.0,0.0,0.0,0.0,,,2024,,,3,1,First down,155,"9/8/24, 13:03:02",2024-09-08T17:06:13.647Z,Highmark Stadium,"Clouds and sun with wind Temp: 61° F, Humidity: 55%, Wind: W 20 mph",7d40236a-1312-11ef-afd1-646009f18b2e,0,0,RUSH,0,,2024-09-08T17:06:18.297Z,,1,Touchdown,2024-09-08T17:03:02.957Z,13.0,7:13,5.0,1.0,1.0,1.0,1.0,10.0,KICKOFF,TOUCHDOWN,15:00,07:47,ARI 30,BUF 5,40.0,407.0,28,34,Home,6,62,6.5,46.0,0,outdoors,a_turf,61.0,20.0,Sean McDermott,Jonathan Gannon,BUF00,New Era Field,0,0.0,,,J.Conner,6.0,,,0,1,0.0,0,1,,00-0033553,,J.Conner,6.0,00-0033553,J.Conner,00-0033553,J.Conner,00-0033553,0,0,-0.2477488379227,,,,,,0.42409935593605,-42.409935593605
