play_id,game_id,old_game_id,home_team,away_team,season_type,week,posteam,posteam_type,defteam,side_of_field,yardline_100,game_date,quarter_seconds_remaining,half_seconds_remaining,game_seconds_remaining,game_half,quarter_end,drive,sp,qtr,down,goal_to_go,time,yrdln,ydstogo,ydsnet,desc,play_type,yards_gained,shotgun,no_huddle,qb_dropback,qb_kneel,qb_spike,qb_scramble,pass_length,pass_location,air_yards,yards_after_catch,run_location,run_gap,field_goal_result,kick_distance,extra_point_result,two_point_conv_result,home_timeouts_remaining,away_timeouts_remaining,timeout,timeout_team,td_team,td_player_name,td_player_id,posteam_timeouts_remaining,defteam_timeouts_remaining,total_home_score,total_away_score,posteam_score,defteam_score,score_differential,posteam_score_post,defteam_score_post,score_differential_post,no_score_prob,opp_fg_prob,opp_safety_prob,opp_td_prob,fg_prob,safety_prob,td_prob,extra_point_prob,two_point_conversion_prob,ep,epa,total_home_epa,total_away_epa,total_home_rush_epa,total_away_rush_epa,total_home_pass_epa,total_away_pass_epa,air_epa,yac_epa,comp_air_epa,comp_yac_epa,total_home_comp_air_epa,total_away_comp_air_epa,total_home_comp_yac_epa,total_away_comp_yac_epa,total_home_raw_air_epa,total_away_raw_air_epa,total_home_raw_yac_epa,total_away_raw_yac_epa,wp,def_wp,home_wp,away_wp,wpa,vegas_wpa,vegas_home_wpa,home_wp_post,away_wp_post,vegas_wp,vegas_home_wp,total_home_rush_wpa,total_away_rush_wpa,total_home_pass_wpa,total_away_pass_wpa,air_wpa,yac_wpa,comp_air_wpa,comp_yac_wpa,total_home_comp_air_wpa,total_away_comp_air_wpa,total_home_comp_yac_wpa,total_away_comp_yac_wpa,total_home_raw_air_wpa,total_away_raw_air_wpa,total_home_raw_yac_wpa,total_away_raw_yac_wpa,punt_blocked,first_down_rush,first_down_pass,first_down_penalty,third_down_converted,third_down_failed,fourth_down_converted,fourth_down_failed,incomplete_pass,touchback,interception,punt_inside_twenty,punt_in_endzone,punt_out_of_bounds,punt_downed,punt_fair_catch,kickoff_inside_twenty,kickoff_in_endzone,kickoff_out_of_bounds,kickoff_downed,kickoff_fair_catch,fumble_forced,fumble_not_forced,fumble_out_of_bounds,solo_tackle,safety,penalty,tackled_for_loss,fumble_lost,own_kickoff_recovery,own_kickoff_recovery_td,qb_hit,rush_attempt,pass_attempt,sack,touchdown,pass_touchdown,rush_touchdown,return_touchdown,extra_point_attempt,two_point_attempt,field_goal_attempt,kickoff_attempt,punt_attempt,fumble,complete_pass,assist_tackle,lateral_reception,lateral_rush,lateral_return,lateral_recovery,passer_player_id,passer_player_name,passing_yards,receiver_player_id,receiver_player_name,receiving_yards,rusher_player_id,rusher_player_name,rushing_yards,lateral_receiver_player_id,lateral_receiver_player_name,lateral_receiving_yards,lateral_rusher_player_id,lateral_rusher_player_name,lateral_rushing_yards,lateral_sack_player_id,lateral_sack_player_name,interception_player_id,interception_player_name,lateral_interception_player_id,lateral_interception_player_name,punt_returner_player_id,punt_returner_player_name,lateral_punt_returner_player_id,lateral_punt_returner_player_name,kickoff_returner_player_name,kickoff_returner_player_id,lateral_kickoff_returner_player_id,lateral_kickoff_returner_player_name,punter_player_id,punter_player_name,kicker_player_name,kicker_player_id,own_kickoff_recovery_player_id,own_kickoff_recovery_player_name,blocked_player_id,blocked_player_name,tackle_for_loss_1_player_id,tackle_for_loss_1_player_name,tackle_for_loss_2_player_id,tackle_for_loss_2_player_name,qb_hit_1_player_id,qb_hit_1_player_name,qb_hit_2_player_id,qb_hit_2_player_name,forced_fumble_player_1_team,forced_fumble_player_1_player_id,forced_fumble_player_1_player_name,forced_fumble_player_2_team,forced_fumble_player_2_player_id,forced_fumble_player_2_player_name,solo_tackle_1_team,solo_tackle_2_team,solo_tackle_1_player_id,solo_tackle_2_player_id,solo_tackle_1_player_name,solo_tackle_2_player_name,assist_tackle_1_player_id,assist_tackle_1_player_name,assist_tackle_1_team,assist_tackle_2_player_id,assist_tackle_2_player_name,assist_tackle_2_team,assist_tackle_3_player_id,assist_tackle_3_player_name,assist_tackle_3_team,assist_tackle_4_player_id,assist_tackle_4_player_name,assist_tackle_4_team,tackle_with_assist,tackle_with_assist_1_player_id,tackle_with_assist_1_player_name,tackle_with_assist_1_team,tackle_with_assist_2_player_id,tackle_with_assist_2_player_name,tackle_with_assist_2_team,pass_defense_1_player_id,pass_defense_1_player_name,pass_defense_2_player_id,pass_defense_2_player_name,fumbled_1_team,fumbled_1_player_id,fumbled_1_player_name,fumbled_2_player_id,fumbled_2_player_name,fumbled_2_team,fumble_recovery_1_team,fumble_recovery_1_yards,fumble_recovery_1_player_id,fumble_recovery_1_player_name,fumble_recovery_2_team,fumble_recovery_2_yards,fumble_recovery_2_player_id,fumble_recovery_2_player_name,sack_player_id,sack_player_name,half_sack_1_player_id,half_sack_1_player_name,half_sack_2_player_id,half_sack_2_player_name,return_team,return_yards,penalty_team,penalty_player_id,penalty_player_name,penalty_yards,replay_or_challenge,replay_or_challenge_result,penalty_type,defensive_two_point_attempt,defensive_two_point_conv,defensive_extra_point_attempt,defensive_extra_point_conv,safety_player_name,safety_player_id,season,cp,cpoe,series,series_success,series_result,order_sequence,start_time,time_of_day,stadium,weather,nfl_api_id,play_clock,play_deleted,play_type_nfl,special_teams_play,st_play_type,end_clock_time,end_yard_line,fixed_drive,fixed_drive_result,drive_real_start_time,drive_play_count,drive_time_of_possession,drive_first_downs,drive_inside20,drive_ended_with_score,drive_quarter_start,drive_quarter_end,drive_yards_penalized,drive_start_transition,drive_end_transition,drive_game_clock_start,drive_game_clock_end,drive_start_yard_line,drive_end_yard_line,drive_play_id_started,drive_play_id_ended,away_score,home_score,location,result,total,spread_line,total_line,div_game,roof,surface,temp,wind,home_coach,away_coach,stadium_id,game_stadium,aborted_play,success,passer,passer_jersey_number,rusher,rusher_jersey_number,receiver,receiver_jersey_number,pass,rush,first_down,special,play,passer_id,rusher_id,receiver_id,name,jersey_number,id,fantasy_player_name,fantasy_player_id,fantasy,fantasy_id,out_of_bounds,home_opening_kickoff,qb_epa,xyac_epa,xyac_mean_yardage,xyac_median_yardage,xyac_success,xyac_fd,xpass,pass_oe
150,2023_Week1_vs_DET,2023090700,KC,DET,REG,1,KC,home,DET,KC,87.0,2023-09-07,849.0,1749.0,3549.0,Half1,0,2.0,0,1,1.0,0,14:09,KC 13,10,25.0,(14:09) (Shotgun) 25-C.Edwards-Helaire right end to KC 18 for 5 yards (97-A.Hutchinson).,run,5.0,1,0,0.0,0,0,0,,,,,right,end,,,,,3,3,0.0,,,,,3.0,3.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0056416266597807,0.185054525732994,0.0039401436224579,0.26911386847496,0.18644605576992,0.003169008763507,0.346634775400162,0.0,0.0,0.545278668869287,-0.0206315801478922,1.29486945550889,-1.29486945550889,-0.491045472677797,0.491045472677797,2.473004989326,-2.473004989326,,,0.0,0.0,0.0,0.0,0.0,0.0,-0.652562158182263,0.652562158182263,3.12556714750826,-3.12556714750826,0.603209018707275,0.396790981292725,0.603209018707275,0.396790981292725,0.0002434849739074,0.0148890018463135,0.0148890018463135,0.603452503681183,0.396547496318817,0.685390114784241,0.685390114784241,-0.0007804334163665,0.0007804334163665,0.0448524653911591,-0.0448524653911591,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0448524653911591,-0.0448524653911591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,00-0036360,C.Edwards-Helaire,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DET,,00-0037236,,A.Hutchinson,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,0,,,0.0,0.0,0.0,0.0,,,2023,,,2,1,First down,150,"9/7/23, 20:22:55",2023-09-08T00:26:20.487Z,GEHA Field at Arrowhead Stadium,"Temp: 83° F, Humidity: 36%, Wind: E 6 mph",b078a412-f053-11ed-b4a7-bab79e4492fa,0,0,RUSH,0,,2023-09-08T00:26:25.860Z,,2,Punt,2023-09-08T00:26:20.487Z,6.0,3:19,1.0,0.0,0.0,1.0,1.0,0.0,PUNT,PUNT,14:09,10:50,KC 13,KC 38,150.0,289.0,21,20,Home,-1,41,4.0,53.0,0,outdoors,,,,Andy Reid,Dan Campbell,KAN00,GEHA Field at Arrowhead Stadium,0,0.0,,,C.Edwards-Helaire,25.0,,,0,1,0.0,0,1,,00-0036360,,C.Edwards-Helaire,25.0,00-0036360,C.Edwards-Helaire,00-0036360,C.Edwards-Helaire,00-0036360,0,0,-0.0206315801478922,,,,,,0.441910892724991,-44.1910892724991
172,2023_Week1_vs_DET,2023090700,KC,DET,REG,1,KC,home,DET,KC,82.0,2023-09-07,814.0,1714.0,3514.0,Half1,0,2.0,0,1,2.0,0,13:34,KC 18,5,25.0,(13:34) (Shotgun) 25-C.Edwards-Helaire right end to KC 21 for 3 yards (54-A.McNeill; 34-A.Anzalone).,run,3.0,1,0,0.0,0,0,0,,,,,right,end,,,,,3,3,0.0,,,,,3.0,3.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0056156064383685,0.18149533867836,0.0023705859202891,0.27286097407341,0.190968349575996,0.0031655563507229,0.343523561954498,0.0,0.0,0.524647088721395,-0.178466622252017,1.11640283325687,-1.11640283325687,-0.669512094929814,0.669512094929814,2.473004989326,-2.473004989326,,,0.0,0.0,0.0,0.0,0.0,0.0,-0.652562158182263,0.652562158182263,3.12556714750826,-3.12556714750826,0.603452503681183,0.396547496318817,0.603452503681183,0.396547496318817,0.0053408145904541,-0.0158290863037109,-0.0158290863037109,0.608793318271637,0.391206681728363,0.700279116630554,0.700279116630554,0.0045603811740875,-0.0045603811740875,0.0448524653911591,-0.0448524653911591,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0448524653911591,-0.0448524653911591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,00-0036360,C.Edwards-Helaire,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00-0036624,A.McNeill,DET,00-0033914,A.Anzalone,DET,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,0,,,0.0,0.0,0.0,0.0,,,2023,,,2,1,First down,172,"9/7/23, 20:22:55",2023-09-08T00:26:55.323Z,GEHA Field at Arrowhead Stadium,"Temp: 83° F, Humidity: 36%, Wind: E 6 mph",b078a412-f053-11ed-b4a7-bab79e4492fa,0,0,RUSH,0,,2023-09-08T00:27:02.097Z,,2,Punt,2023-09-08T00:26:20.487Z,6.0,3:19,1.0,0.0,0.0,1.0,1.0,0.0,PUNT,PUNT,14:09,10:50,KC 13,KC 38,150.0,289.0,21,20,Home,-1,41,4.0,53.0,0,outdoors,,,,Andy Reid,Dan Campbell,KAN00,GEHA Field at Arrowhead Stadium,0,0.0,,,C.Edwards-Helaire,25.0,,,0,1,0.0,0,1,,00-0036360,,C.Edwards-Helaire,25.0,00-0036360,C.Edwards-Helaire,00-0036360,C.Edwards-Helaire,00-0036360,0,0,-0.178466622252017,,,,,,0.512548446655273,-51.2548446655273
194,2023_Week1_vs_DET,2023090700,KC,DET,REG,1,KC,home,DET,KC,79.0,2023-09-07,776.0,1676.0,3476.0,Half1,0,2.0,0,1,3.0,0,12:56,KC 21,2,25.0,(12:56) (Shotgun) 15-P.Mahomes pass short left to 1-J.McKinnon to KC 31 for 10 yards (44-M.Rodriguez).,pass,10.0,1,0,1.0,0,0,0,short,left,6.0,4.0,,,,,,,3,3,0.0,,,,,3.0,3.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0055203191004693,0.198289334774017,0.0024593023117631,0.276929438114166,0.179251477122307,0.0032264948822557,0.334323674440384,0.0,0.0,0.346180466469377,1.47485326463357,2.59125609789044,-2.59125609789044,-0.669512094929814,0.669512094929814,3.94785825395957,-3.94785825395957,1.30387958977371,0.170973674859852,1.30387958977371,0.170973674859852,1.30387958977371,-1.30387958977371,0.170973674859852,-0.170973674859852,0.651317431591451,-0.651317431591451,3.29654082236812,-3.29654082236812,0.608793318271637,0.391206681728363,0.608793318271637,0.391206681728363,0.012647271156311,0.0072302222251892,0.0072302222251892,0.621440589427948,0.378559410572052,0.684450030326843,0.684450030326843,0.0045603811740875,-0.0045603811740875,0.0574997365474701,-0.0574997365474701,0.0,0.012647271156311,0.0,0.012647271156311,0.0,0.0,0.012647271156311,-0.012647271156311,0.0,0.0,0.0574997365474701,-0.0574997365474701,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,00-0033873,P.Mahomes,10.0,00-0031376,J.McKinnon,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DET,,00-0037289,,M.Rodriguez,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,0,,,0.0,0.0,0.0,0.0,,,2023,0.703878343105316,29.6121656894684,2,1,First down,194,"9/7/23, 20:22:55",2023-09-08T00:27:34.197Z,GEHA Field at Arrowhead Stadium,"Temp: 83° F, Humidity: 36%, Wind: E 6 mph",b078a412-f053-11ed-b4a7-bab79e4492fa,0,0,PASS,0,,2023-09-08T00:27:39.200Z,,2,Punt,2023-09-08T00:26:20.487Z,6.0,3:19,1.0,0.0,0.0,1.0,1.0,0.0,PUNT,PUNT,14:09,10:50,KC 13,KC 38,150.0,289.0,21,20,Home,-1,41,4.0,53.0,0,outdoors,,,,Andy Reid,Dan Campbell,KAN00,GEHA Field at Arrowhead Stadium,0,1.0,P.Mahomes,15.0,,,J.McKinnon,1.0,1,0,1.0,0,1,00-0033873,,00-0031376,P.Mahomes,15.0,00-0033873,J.McKinnon,00-0031376,J.McKinnon,00-0031376,0,0,1.47485326463357,0.255283726290341,3.9178555579565,1.0,0.999414532503579,0.999414532503579,0.771498084068298,22.8501915931702
219,2023_Week1_vs_DET,2023090700,KC,DET,REG,1,KC,home,DET,KC,69.0,2023-09-07,740.0,1640.0,3440.0,Half1,0,2.0,0,1,1.0,0,12:20,KC 31,10,25.0,(12:20) (Shotgun) 15-P.Mahomes pass short left to 83-N.Gray to KC 36 for 5 yards (34-A.Anzalone).,pass,5.0,1,0,1.0,0,0,0,short,left,4.0,1.0,,,,,,,3,3,0.0,,,,,3.0,3.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0053035505115985,0.129308298230171,0.0019168257713317,0.209494307637215,0.220448523759842,0.0033585354685783,0.430169969797134,0.0,0.0,1.82103373110294,0.0896307225339115,2.68088682042435,-2.68088682042435,-0.669512094929814,0.669512094929814,4.03748897649348,-4.03748897649348,-0.195299654500559,0.28493037703447,-0.195299654500559,0.28493037703447,1.10857993527316,-1.10857993527316,0.455904051894322,-0.455904051894322,0.456017777090892,-0.456017777090892,3.58147119940259,-3.58147119940259,0.621440589427948,0.378559410572052,0.621440589427948,0.378559410572052,0.0093595385551452,-0.0054263472557067,-0.0054263472557067,0.630800127983093,0.369199872016907,0.691680252552033,0.691680252552033,0.0045603811740875,-0.0045603811740875,0.0668592751026154,-0.0668592751026154,0.0,0.0093595385551452,0.0,0.0093595385551452,0.0,0.0,0.0220068097114563,-0.0220068097114563,0.0,0.0,0.0668592751026154,-0.0668592751026154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,00-0033873,P.Mahomes,5.0,00-0036637,N.Gray,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DET,,00-0033914,,A.Anzalone,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,0,,,0.0,0.0,0.0,0.0,,,2023,0.780950486660004,21.9049513339996,3,0,Punt,219,"9/7/23, 20:22:55",2023-09-08T00:28:09.330Z,GEHA Field at Arrowhead Stadium,"Temp: 83° F, Humidity: 36%, Wind: E 6 mph",b078a412-f053-11ed-b4a7-bab79e4492fa,0,0,PASS,0,,2023-09-08T00:28:13.943Z,,2,Punt,2023-09-08T00:26:20.487Z,6.0,3:19,1.0,0.0,0.0,1.0,1.0,0.0,PUNT,PUNT,14:09,10:50,KC 13,KC 38,150.0,289.0,21,20,Home,-1,41,4.0,53.0,0,outdoors,,,,Andy Reid,Dan Campbell,KAN00,GEHA Field at Arrowhead Stadium,0,1.0,P.Mahomes,15.0,,,N.Gray,83.0,1,0,0.0,0,1,00-0033873,,00-0036637,P.Mahomes,15.0,00-0033873,N.Gray,00-0036637,N.Gray,00-0036637,0,0,0.0896307225339115,0.611504094062408,4.3550033890715,2.0,0.77614715063828,0.239501998963533,0.483614236116409,51.6385763883591
244,2023_Week1_vs_DET,2023090700,KC,DET,REG,1,KC,home,DET,KC,64.0,2023-09-07,704.0,1604.0,3404.0,Half1,0,2.0,0,1,2.0,0,11:44,KC 36,5,25.0,(11:44) 15-P.Mahomes pass incomplete short right [34-A.Anzalone].,pass,0.0,0,0,1.0,0,0,0,short,right,-1.0,,,,,,,,3,3,0.0,,,,,3.0,3.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063337502069771,0.122950680553913,0.0019433328416198,0.20693750679493,0.220012828707695,0.0041651590727269,0.437656700611115,0.0,0.0,1.91066445363686,-0.885944316163659,1.79494250426069,-1.79494250426069,-0.669512094929814,0.669512094929814,3.15154466032982,-3.15154466032982,-1.10104346228763,0.215099146123976,0.0,0.0,1.10857993527316,-1.10857993527316,0.455904051894322,-0.455904051894322,-0.645025685196742,0.645025685196742,3.79657034552656,-3.79657034552656,0.630800127983093,0.369199872016907,0.630800127983093,0.369199872016907,-0.0250334143638611,-0.0229941606521606,-0.0229941606521606,0.605766713619232,0.394233286380768,0.686253905296326,0.686253905296326,0.0045603811740875,-0.0045603811740875,0.0418258607387543,-0.0418258607387543,0.0,-0.0250334143638611,0.0,0.0,0.0,0.0,0.0220068097114563,-0.0220068097114563,0.0,0.0,0.0418258607387543,-0.0418258607387543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00-0033873,P.Mahomes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00-0033914,A.Anzalone,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,0,,,0.0,0.0,0.0,0.0,,,2023,,,3,0,Punt,244,"9/7/23, 20:22:55",2023-09-08T00:28:45.967Z,GEHA Field at Arrowhead Stadium,"Temp: 83° F, Humidity: 36%, Wind: E 6 mph",b078a412-f053-11ed-b4a7-bab79e4492fa,0,0,PASS,0,,2023-09-08T00:28:54.977Z,,2,Punt,2023-09-08T00:26:20.487Z,6.0,3:19,1.0,0.0,0.0,1.0,1.0,0.0,PUNT,PUNT,14:09,10:50,KC 13,KC 38,150.0,289.0,21,20,Home,-1,41,4.0,53.0,0,outdoors,,,,Andy Reid,Dan Campbell,KAN00,GEHA Field at Arrowhead Stadium,0,0.0,P.Mahomes,15.0,,,,,1,0,0.0,0,1,00-0033873,,,P.Mahomes,15.0,00-0033873,,,,,0,0,-0.885944316163659,,,,,,0.505853652954102,49.4146347045898
267,2023_Week1_vs_DET,2023090700,KC,DET,REG,1,KC,home,DET,KC,64.0,2023-09-07,695.0,1595.0,3395.0,Half1,0,2.0,0,1,3.0,0,11:35,KC 36,5,25.0,(11:35) (Shotgun) 15-P.Mahomes scrambles up the middle to KC 38 for 2 yards (79-J.Cominsky).,run,2.0,1,0,1.0,0,0,1,,,,,middle,,,,,,3,3,0.0,,,,,3.0,3.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0067186444066464,0.151324778795242,0.0021687883418053,0.255553603172302,0.198947831988335,0.0043881624005734,0.380898207426071,0.0,0.0,1.0247201374732,-1.3287794101052,0.46616309415549,-0.46616309415549,-1.99829150503501,1.99829150503501,3.15154466032982,-3.15154466032982,,,0.0,0.0,1.10857993527316,-1.10857993527316,0.455904051894322,-0.455904051894322,-0.645025685196742,0.645025685196742,3.79657034552656,-3.79657034552656,0.605766713619232,0.394233286380768,0.605766713619232,0.394233286380768,-0.0164426565170288,-0.0242374539375305,-0.0242374539375305,0.589324057102203,0.410675942897797,0.663259744644165,0.663259744644165,-0.0118822753429413,0.0118822753429413,0.0418258607387543,-0.0418258607387543,,,0.0,0.0,0.0,0.0,0.0220068097114563,-0.0220068097114563,0.0,0.0,0.0418258607387543,-0.0418258607387543,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,00-0033873,P.Mahomes,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DET,,00-0035265,,J.Cominsky,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,0,,,0.0,0.0,0.0,0.0,,,2023,,,3,0,Punt,267,"9/7/23, 20:22:55",2023-09-08T00:29:28.810Z,GEHA Field at Arrowhead Stadium,"Temp: 83° F, Humidity: 36%, Wind: E 6 mph",b078a412-f053-11ed-b4a7-bab79e4492fa,0,0,RUSH,0,,2023-09-08T00:29:33.717Z,,2,Punt,2023-09-08T00:26:20.487Z,6.0,3:19,1.0,0.0,0.0,1.0,1.0,0.0,PUNT,PUNT,14:09,10:50,KC 13,KC 38,150.0,289.0,21,20,Home,-1,41,4.0,53.0,0,outdoors,,,,Andy Reid,Dan Campbell,KAN00,GEHA Field at Arrowhead Stadium,0,0.0,P.Mahomes,15.0,,15.0,,,1,0,0.0,0,1,00-0033873,,,P.Mahomes,15.0,00-0033873,P.Mahomes,00-0033873,P.Mahomes,00-0033873,0,0,-1.3287794101052,,,,,,0.968179225921631,3.18207740783691
289,2023_Week1_vs_DET,2023090700,KC,DET,REG,1,KC,home,DET,KC,62.0,2023-09-07,658.0,1558.0,3358.0,Half1,0,2.0,0,1,4.0,0,10:58,KC 38,3,25.0,"(10:58) 5-T.Townsend punts 53 yards to DET 9, Center-41-J.Winchester, fair catch by 11-K.Raymond.",punt,0.0,0,0,0.0,0,0,0,,,,,,,,53.0,,,3,3,0.0,,,,,3.0,3.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0077503863722086,0.199102625250816,0.0027255737222731,0.326180785894394,0.159533694386482,0.0059168483130633,0.298790067434311,0.0,0.0,-0.304059272632003,0.523511227685958,0.989674321841449,-0.989674321841449,-1.99829150503501,1.99829150503501,3.15154466032982,-3.15154466032982,,,0.0,0.0,1.10857993527316,-1.10857993527316,0.455904051894322,-0.455904051894322,-0.645025685196742,0.645025685196742,3.79657034552656,-3.79657034552656,0.589324057102203,0.410675942897797,0.589324057102203,0.410675942897797,-0.0008093416690826,-0.0019348561763763,-0.0019348561763763,0.588514715433121,0.411485284566879,0.639022290706635,0.639022290706635,-0.0118822753429413,0.0118822753429413,0.0418258607387543,-0.0418258607387543,,,0.0,0.0,0.0,0.0,0.0220068097114563,-0.0220068097114563,0.0,0.0,0.0418258607387543,-0.0418258607387543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,00-0032464,K.Raymond,,,,,,,00-0035889,T.Townsend,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DET,0.0,,,,,0,,,0.0,0.0,0.0,0.0,,,2023,,,3,0,Punt,289,"9/7/23, 20:22:55",2023-09-08T00:30:05.347Z,GEHA Field at Arrowhead Stadium,"Temp: 83° F, Humidity: 36%, Wind: E 6 mph",b078a412-f053-11ed-b4a7-bab79e4492fa,0,0,PUNT,1,,2023-09-08T00:30:13.287Z,,2,Punt,2023-09-08T00:26:20.487Z,6.0,3:19,1.0,0.0,0.0,1.0,1.0,0.0,PUNT,PUNT,14:09,10:50,KC 13,KC 38,150.0,289.0,21,20,Home,-1,41,4.0,53.0,0,outdoors,,,,Andy Reid,Dan Campbell,KAN00,GEHA Field at Arrowhead Stadium,0,1.0,,,,,,,0,0,0.0,1,0,,,,,,,,,,,0,0,0.523511227685958,,,,,,,
